Company Name,Growth Score,Mindshare Score,Momentum Score,Mattermark URL,Website,Description,Is Raising On AngelList,AngelList Raising Amount,AngelList Pre-Money Valuation,AngelList Raised Amount,Industry,Business Model,Keywords,Investors,Employee Count,Employees Month Ago,Employees Added This Month,Employees MoM,Employees 6 Months Ago,Employees Added In 6 Months,Employees 6 Months Growth,Est. Monthly Uniques,Monthly Uniques Week Ago,Monthly Uniques WoW,Monthly Uniques Month Ago,Monthly Uniques MoM,Est. Monthly Mobile Downloads,Mobile Downloads Week Ago,Mobile Downloads WoW,Mobile Downloads Month Ago,Mobile Downloads MoM,Twitter Followers,Twitter Followers Week Ago,Twitter Followers WoW,Twitter Followers Month Ago,Twitter Followers MoM,Twitter Mentions Last Week,Twitter Mentions 2 Weeks Ago,Twitter Mentions WoW,Twitter Mentions Last Month,Twitter Mentions 2 Months Ago,Twitter Mentions MoM,Facebook Likes,Facebook Likes Week Ago,Facebook Likes Wow,Facebook Likes Month Ago,Facebook Likes MoM,Facebook Talking Last Week,Facebook Talking 2 Weeks Ago,Facebook Talking WoW,Facebook Talking Month Ago,Facebook Talking 2 Months Ago,Facebook Talking MoM,LinkedIn Follows,LinkedIn Follows Week Ago,LinkedIn Follows WoW,LinkedIn Follows Month Ago,LinkedIn Follows MoM,Est. Founding Date,Stage,Total Funding,Last Funding Date,Last Funding Amount,Location,City,Region,State,Country,Continent,Has Mobile App,Has Google Play App,Has iTunes App,Months since last funding,Employees added since last funding,New person months since last funding,New funding employee growth,Date Added
aeorum.com,0,0,0,https://mattermark.com/app/data/11309403/,http://aeorum.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,34,6,,,2,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
ndmac-systems.com,0,0,0,https://mattermark.com/app/data/11309249/,http://ndmac-systems.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,96,94,2,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
SolarBrush,0,0,320,https://mattermark.com/app/data/10795372/,http://aerialpower.com,"AERIAL POWER ENABLES DRONES FOR CLEANING OF SOLAR PANELS, GLASS, WINDOWS AND BUILDINGS",No,,,,cleantech|drones |energy|solar power,,clean energy|solar|sustainability,,,,,,,,,7,7,0,10,-30,,,,,,3,3,0,3,0,0,0,,0,0,,,,,,,,,,,,,,,,,,,No Known Funding,,,,london,london,london,,gbr,EU,No,No,No,,,,,2014-11-03
Charm B.V.,-1,-1,0,https://mattermark.com/app/data/10681048/,http://charm.nl,"",No,,,,,,,,,,,,,,,12,,,,,,,,,,35,35,0,36,-3,,,,,,,56,56,0,56,0,5,,,1,7,-86,,,,,,,No Known Funding,,,,amsterdam,amsterdam,,,nld,EU,No,No,No,,,,,2014-10-23
sportyheroes.com,-1,-1,0,https://mattermark.com/app/data/11309323/,http://sportyheroes.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,330,310,6,,,,,,,,,169,167,1,,,8,8,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
Sinapse energia,-1,-1,163,https://mattermark.com/app/data/10262256/,http://sinapseenergia.com,"",No,,,,,,,,,,,,,,,49,49,0,49,0,,,,,,,,,,,,,,,,,157,156,1,150,5,2,2,0,1,1,0,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-09-17
Fundera.eu,-2,-2,-312,https://mattermark.com/app/data/11009264/,http://fundera.eu,"Fundera allows you to find any funding or public aid available easily and quickly. Use our search engine. Register to receive alerts on the financing that best suits your needs.",No,,,,finance|government,,,,,,,,,,,229,284,-19,380,-40,,,,,,427,420,2,411,4,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,madrid,madrid,,,esp,EU,No,No,No,,,,,2015-06-21
fourdeg.com,-2,-2,13,https://mattermark.com/app/data/10833313/,http://fourdeg.com,"Fourdeg Ltd. is a start-up based on a solution for saving energy in water radiators heated buildings.",No,,,,energy,,,,,,,,,,,99,,,,,,,,,,94,92,2,92,2,,,,,,,141,141,0,140,1,1,,,25,25,0,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-11-06
Innogie ApS,-3,-3,0,https://mattermark.com/app/data/10429322/,http://innogie.dk,"",No,,,,,,,,3,3,0,0,3,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,No Known Funding,,,,denmark,,,,dnk,EU,No,No,No,,,,,2014-09-27
versoteq.com,-3,-3,53,https://mattermark.com/app/data/10878430/,http://versoteq.com,"",No,,,,,,,,,,,,,,,11,,,,,,,,,,330,330,0,331,0,,,,,,,204,204,0,203,0,12,12,0,5,5,0,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-11-10
trivsa.com,-3,-3,0,https://mattermark.com/app/data/11175564/,http://trivsa.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,53,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2015-10-27
VCI S.A.,-4,-4,32,https://mattermark.com/app/data/11160077/,http://vci.gr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2005,No Known Funding,,,,marousi,marousi,,,grc,EU,No,No,No,,,,,2015-10-19
umanick.com,-5,-5,-64,https://mattermark.com/app/data/10886742/,http://umanick.com,"UMANICK TECHNOLOGIES is a technology company that develops identity management software.",No,,,,education,,,,7,8,-1,-13,,,,9,9,0,41,-78,,,,,,2173,2165,0,2149,1,,,,,,,94,78,21,73,29,6,6,0,1,1,0,106,106,0,105,1,2013,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-11-21
lessonprep.org,-5,-5,0,https://mattermark.com/app/data/10888780/,http://lessonprep.org,"We systematically improve classroom lessons through accessible, inspirational teaching material that we collect, curate, and present online.",No,,,,,,,,,,,,,,,7,7,0,10,-30,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-11-28
Center Mine Ltd,-7,-7,39,https://mattermark.com/app/data/10510326/,http://centermine.com,"CenterMine is a global B2B software services company, which provides enterprise software solutions for Facility Management, Customer Relationship Management, Printing Management, Supply Chain Management.",No,,,,,,,,,,,,,,,76,77,-1,76,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-10-05
ourpath.co.uk,-8,-8,0,https://mattermark.com/app/data/10832265/,http://ourpath.co.uk,"OurPath is an iPhone app designed to help diabetics manage their condition",No,,,,,,,,,,,,,,,14,,,,,,,,,,109,110,-1,110,-1,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,united kingdom,,,,gbr,EU,No,No,No,,,,,2014-11-06
zupply,-8,-8,0,https://mattermark.com/app/data/220825/zupply,http://zupp.ly,"Use zupply to grow your own freelancer pool and staff projects better and faster >ZUPPLY",No,,,,human resources hr,B2B,,,2,2,0,0,2,0,0,12,12,0,20,-40,,,,,,,,,,,,,,,,,,,,,,,,,,,,35,35,0,32,9,,No Known Funding,,,,hamburg,hamburg,,,deu,EU,No,No,No,,,,,2013-12-04
idezo.ch,-9,-9,2,https://mattermark.com/app/data/10888104/,http://idezo.ch,"Combining principles of interaction design and engineering with story and technology for unique client solutions",No,,,,,,,,3,3,0,0,,,,2,2,0,5,-60,,,,,,148,147,1,138,7,,,,,,,1148,1150,0,1152,0,1,1,0,2,1,100,9,9,0,9,0,,No Known Funding,,,,switzerland,,,,che,EU,No,No,No,,,,,2014-11-26
novocaptis.com,-9,-9,0,https://mattermark.com/app/data/294152/,http://novocaptis.com,"Novocaptis Cognitive Systems & Robotics is focused on the research and development of artificial intelligence technologies and robotics.",No,,,,robotics,,,,3,3,0,0,2,1,50,6,6,0,,,,,,,,5,5,0,5,0,0,0,,0,0,,13,13,0,13,0,1,,,1,0,,75,73,3,70,7,2010,No Known Funding,,,,pylaía,pylaía,,,grc,EU,No,No,No,,,,,2014-07-01
ususty,-10,-10,134,https://mattermark.com/app/data/10979510/,http://ususty.com,"Our mission is to eliminate waste from the cities of the future. We design intelligent and motivating waste management systems for smart cities.",Yes,,,0,mobile,B2C,sustainability,Start-Up Chile Generation 13|StartupChile,,,,,,,,4,4,0,21,-81,,,,,,20,20,0,21,-5,,,,,,,496,484,2,443,12,1,1,0,1,1,0,8,,,,,2013,Pre Series A,35000,2015-11-12,35000,budapest,budapest,,,hun,EU,No,No,No,4,,,0,2015-05-10
Chronobook,-12,-12,9,https://mattermark.com/app/data/11072209/,http://chronobook.com,"Chronobook is the easiest, most secure and convenient way to keep, organize, enjoy and share your digital life.",No,,,,entertainment,,,,,,,,,,,243,403,-40,,,,,,,,85,88,-3,86,-1,,,,,,,1461,1463,0,1463,0,1,,,1,1,0,,,,,,2014,No Known Funding,,,,zaragoza,zaragoza,,,esp,EU,No,No,No,,,,,2015-08-21
changealert.co.uk,-13,-13,-206,https://mattermark.com/app/data/10693769/,http://changealert.co.uk,"Alerts when pads are wet",No,,,,healthcare,B2C,elder care,,,,,,,,,6,8,-25,13,-54,,,,,,345,344,0,328,5,,,,,,,84,84,0,85,-1,1,,,1,1,0,7,7,0,5,40,2014,No Known Funding,,,,london,london,london,,gbr,EU,No,No,No,,,,,2014-10-24
esoterix.co.uk,-13,-13,45,https://mattermark.com/app/data/10911994/,http://esoterix.co.uk,"UK based intelligent mobility start-up.",No,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,united kingdom,,,,gbr,EU,No,No,No,,,,,2015-01-29
Plexical,-15,-15,0,https://mattermark.com/app/data/45380/,http://plexical.com,"Vara kunder anlitar oss for att design och bygga deras produkter. Vi skriver kod for iOS och webben.",No,,,,mobile,,,,2,3,-1,-33,3,-1,-33,41,41,0,41,0,,,,,,18,18,0,18,0,0,0,,0,0,,,,,,,,,,,,,14,14,0,14,0,,No Known Funding,,,,gã¶teborg,gã¶teborg,,,swe,EU,No,No,No,,,,,2013-04-04
teamdev.it,-15,-15,-288,https://mattermark.com/app/data/11309338/,http://teamdev.it,"",No,,,,,,,,,,,,,,,,,,,,,,,,,269,257,5,,,,,,,,,714,714,0,,,50,50,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
Planet Media Studios,-16,-16,8,https://mattermark.com/app/data/236402/planet-media-studios,http://planetmedia.es,"Technology Company",No,,,,,B2B,,,129,131,-2,-2,115,14,12,9,9,0,38,-76,,,,,,177,176,1,176,1,0,0,,0,0,,212,212,0,211,0,1,,,1,,,673,663,2,649,4,2000,No Known Funding,,,,madrid,madrid,,,esp,EU,No,No,No,,,,,2014-01-30
freshportal.nl,-18,-18,0,https://mattermark.com/app/data/11309534/,http://freshportal.nl,"",No,,,,,,,,,,,,,,,,,,,,,,,,,136,136,0,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
Dnaphone,-18,-18,4,https://mattermark.com/app/data/11012732/,http://dnaphone.it,"DNAphone is advancing an optic device integrated with mobile phones that allows users to conduct quality and safety analysis of food in the main agroindustrial supply chains (wine, oil, fruit, diary, etc.).",No,,,,agriculture|hardware|internet of things|mobile,B2B,,Borealis Ventures|Francesco Mutti|Giampaolo Cagnin|b-ventures,,,,,,,,,,,,,,,,,,,,,,,,,,,,,392,383,2,378,4,32,32,0,2,3,-33,,,,,,,Pre Series A,224826,2015-06-24,224826,parma,parma,,,ita,EU,No,No,No,8,,,0,2015-07-03
OneNear,-20,-20,-2,https://mattermark.com/app/data/10976094/,http://onenear.com,"",No,,,,e-commerce|finance|payments,B2C|Marketplace,payments,,4,4,0,0,,,,109,131,-17,353,-69,,,,,,1647,1648,0,1664,-1,,,,,,,501,501,0,502,0,1,1,0,1,1,0,15,15,0,,,2013,No Known Funding,,,,london,london,london,,gbr,EU,No,No,No,,,,,2015-05-06
AEInnova,-21,-21,6,https://mattermark.com/app/data/11077150/,http://aeinnova.es,"AEInnova is a company incorporated in late 2014 aimed at research, innovation and development of new alternative energy related products.",No,,,,,,,,,,,,,,,56,59,-5,,,,,,,,103,103,0,99,4,,,,,,,65,65,0,60,8,1,1,0,2,2,0,,,,,,,No Known Funding,,,,belterra,belterra,,,bra,SA,No,No,No,,,,,2015-08-21
Data,-22,-22,-1249,https://mattermark.com/app/data/10546635/,http://data.be,"Alle officiele info over bedrijven in Belgie: email, telefoon, akte Belgisch Staatsblad, financiele balans, zaakvoerders, BTW nummer, jaarrekeningen,...",No,,,,analytics,B2B,search,,,,,,,,,222426,,,,,,,,,,336,333,1,319,5,,,,,,,367,365,1,361,2,1,2,-50,5,5,0,,,,,,,No Known Funding,,,,belgium,,,,bel,EU,No,No,No,,,,,2014-10-07
17rabbits changing behaviour,-23,-23,0,https://mattermark.com/app/data/10297934/,http://17rabbits.com,"",No,,,,,,,,2,2,0,0,,,,32,,,,,,,,,,52,52,0,52,0,,,,,,,,,,,,,,,,,,12,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-09-19
Tages SAS,-26,-26,-157,https://mattermark.com/app/data/10153391/,http://solidshield.com,"State-of-the-art code obfuscation, anti-tamper and software licensing solutions.",No,,,,,,,,5,,,,,,,770,554,39,249,209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-09-10
Ergobyte Informatics S.A.,-26,-26,0,https://mattermark.com/app/data/11281983/,http://ergobyte.gr,"Clinical decision support software development",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45,,,,,,,,,,,,,,,,,No Known Funding,,,,,thessaloníki,,,grc,EU,No,No,No,,,,,2016-01-21
Findster,-29,-29,130,https://mattermark.com/app/data/10048405/,http://getfindster.com,"Findster is the first GPS tracker for kids and pets without monthly fees.",No,,,,hardware,B2C,consumer electronics|internet of things|kids|pets,,,,,,,,,93,137,-32,114,-18,,,,,,1168,1169,0,1172,0,0,1,-100,6,22,-73,2255,2253,0,1990,13,8,12,-33,17,17,0,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-08-25
01mechatronics.com,-42,-42,38,https://mattermark.com/app/data/11309397/,http://01mechatronics.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,141,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
isotrol.com,-43,-43,-332,https://mattermark.com/app/data/11309503/,http://isotrol.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,588,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
Carbonbyte,-44,-44,-1,https://mattermark.com/app/data/11101937/,http://carbonbyte.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,492,,,,,,,,,,,514,514,0,511,1,12,12,0,2,2,0,,,,,,,No Known Funding,,,,,,,,,,Yes,Yes,No,,,,,2015-09-16
betviz.com,-45,-45,0,https://mattermark.com/app/data/11309426/,http://betviz.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,288,289,0,,,,,,,,,111,109,2,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
Bat Sharing,-45,-45,53,https://mattermark.com/app/data/11109465/,http://batsharing.com,"",No,,,,mobile,,,,,,,,,,,,,,,,,,,,,5,5,0,4,25,,,,,,,1853,1850,0,1835,1,36,70,-49,15,19,-21,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2015-09-18
heardis.com,-48,-48,48,https://mattermark.com/app/data/11309472/,http://heardis.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,501,498,1,,,,,,,,,663,644,3,,,5,5,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
parkego,-58,-58,8,https://mattermark.com/app/data/11082132/,http://parkego.com,"Your nearby, secured and affordable parking solution in Nice",No,,,,,,,,,,,,,,,540,492,10,,,,,,,,727,724,0,707,3,,,,,,,1772,1766,0,1747,1,10,10,0,9,9,0,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2015-08-21
primelayer.pt,-64,-64,8,https://mattermark.com/app/data/11309281/,http://primelayer.pt,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,716,716,0,,,33,33,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
bugfender.com,-66,-66,260,https://mattermark.com/app/data/11309440/,http://bugfender.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,37,33,12,,,,,,,,,46,46,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
atc.gr,-70,-70,-132,https://mattermark.com/app/data/11309420/,http://atc.gr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
manufaktura.rs,-73,-73,59,https://mattermark.com/app/data/11309225/,http://manufaktura.rs,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,113,113,0,,,1,1,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
informamuse.com,-77,-77,10,https://mattermark.com/app/data/11309488/,http://informamuse.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,273,269,1,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,Yes,No,Yes,,,,,2016-02-17
gerabo.de,-82,-82,13,https://mattermark.com/app/data/11163960/,http://gerabo.de,"",No,,,,,,,,,,,,,,,,,,,,,,,,,7,8,-13,7,0,,,,,,,677,675,0,670,1,1,1,0,1,1,0,,,,,,,No Known Funding,,,,germany,,,,deu,EU,No,No,No,,,,,2015-10-20
sensape.com,-82,-82,0,https://mattermark.com/app/data/11309307/,http://sensape.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,60,54,11,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
obergudt.com,-87,-87,7,https://mattermark.com/app/data/11309256/,http://obergudt.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,37,36,3,,,,,,,,,613,614,0,,,19,15,27,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
CloudGrid,-92,-92,0,https://mattermark.com/app/data/10012277/,http://cloudgrid.org,"CloudGrid enables realtime control and measurement of electricity across any grid network. Our low-cost hardware snaps onto existing infrastructure and communicates wirelessly with our servers. Managers of buildings, industrial facilities, and grid networks can access vital analytics and control dashboards from any web-enabled device, cutting costs and saving the environment.",No,,,,cleantech|energy|internet of things,,open source|smart grid,,0,1,-1,-100,1,-1,-100,5,39,-87,39,-87,,,,,,7,7,0,7,0,7,0,,7,11,-36,,,,,,,,,,,,5,5,0,4,25,,No Known Funding,,,,,,,,,,No,No,No,,,,,2014-08-02
sparkworks.net,-99,-99,12,https://mattermark.com/app/data/11309322/,http://sparkworks.net,"",No,,,,,,,,,,,,,,,,,,,,,,,,,49,46,7,,,,,,,,,43,43,0,,,2,2,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
Agora Voting,-99,-99,-343,https://mattermark.com/app/data/11058758/,http://agoravoting.com,"21st century democracy",No,,,,,,,,,,,,,,,1444,1366,6,,,,,,,,1029,1023,1,1006,2,,,,,,,1283,1281,0,1278,0,1,1,0,1,1,0,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2015-08-21
iten.rs,-100,-100,-99,https://mattermark.com/app/data/11309504/,http://iten.rs,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,127,126,1,,,1,1,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
stt-systems.com,-105,-105,-154,https://mattermark.com/app/data/11309326/,http://stt-systems.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,141,137,3,,,,,,,,,152,149,2,,,4,4,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
the-urban-institute.de,-112,-112,0,https://mattermark.com/app/data/11309346/,http://the-urban-institute.de,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
introsys.eu,-114,-114,-274,https://mattermark.com/app/data/11309497/,http://introsys.eu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1729,1717,1,,,53,53,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
green-projects.gr,-118,-118,30,https://mattermark.com/app/data/11309465/,http://green-projects.gr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
mahei.es,-120,-120,-269,https://mattermark.com/app/data/11309223/,http://mahei.es,"",No,,,,,,,,,,,,,,,,,,,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,Yes,No,Yes,,,,,2016-02-17
envicons.com,-125,-125,0,https://mattermark.com/app/data/11309572/,http://envicons.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
uniquevisitors.me,-131,-131,63,https://mattermark.com/app/data/11309365/,http://uniquevisitors.me,"",No,,,,,,,,,,,,,,,,,,,,,,,,,240,238,1,,,,,,,,,315,314,0,,,19,19,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
itude.com,-156,-156,74,https://mattermark.com/app/data/11309506/,http://itude.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
unas.hu,-159,-159,-159,https://mattermark.com/app/data/11314797/,http://unas.hu,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2117,2106,1,,,11,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-23
logit-solutions.com,-173,-173,-173,https://mattermark.com/app/data/11309216/,http://logit-solutions.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
eitco.de,-186,-186,-251,https://mattermark.com/app/data/11309565/,http://eitco.de,"",No,,,,,,,,,,,,,,,,,,,,,,,,,59,58,2,,,,,,,,,229,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
mls.gr,-187,-187,732,https://mattermark.com/app/data/10919838/,http://mls.gr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,136,,,,,,,,,,,136607,135961,0,134207,2,4127,4127,0,6465,6465,0,,,,,,,No Known Funding,,,,greece,,,,grc,EU,No,No,No,,,,,2015-02-22
layeredprints.com,-194,-194,-194,https://mattermark.com/app/data/11309519/,http://layeredprints.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,228,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
matrix-it.gr,-213,-213,-213,https://mattermark.com/app/data/11309227/,http://matrix-it.gr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
Renal Help,-225,-225,126,https://mattermark.com/app/data/11073336/,http://myrenalhelp.com,"Renal Help help you live better with kidney disease logging expert health professionals.",No,,,,,,,,,,,,,,,11387,12459,-9,,,,,,,,4284,4265,0,4224,1,,,,,,,10214,10160,1,10057,2,26,26,0,208,226,-8,,,,,,,No Known Funding,,,,las palmas de gran canaria,las palmas de gran canaria,,,esp,EU,No,No,No,,,,,2015-08-21
c-gaia.gr,-254,-254,-60,https://mattermark.com/app/data/11309444/,http://c-gaia.gr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
nauticadvisor.com,-257,-257,-344,https://mattermark.com/app/data/11309248/,http://nauticadvisor.com,"The first global manager budgets for repairs and reforms embarcaciones.",No,,,,,,,,,,,,,,,,,,,,,,,,,635,635,0,,,,,,,,,250,250,0,,,7,7,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
talkykar.com,-261,-261,-261,https://mattermark.com/app/data/11309334/,http://talkykar.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
e-sites.nl,-289,-289,-583,https://mattermark.com/app/data/11309556/,http://e-sites.nl,"",No,,,,,,,,,,,,,,,,,,,,,,,,,1196,1192,0,,,,,,,,,3003,2998,0,,,129,129,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
infarm.de,-395,-395,-465,https://mattermark.com/app/data/11309486/,http://infarm.de,"",No,,,,,,,,,,,,,,,,,,,,,,,,,759,,,,,,,,,,,6736,6686,1,,,61,61,0,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
growabric.com,-504,-504,-504,https://mattermark.com/app/data/11309468/,http://growabric.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
qualysoft.com,-520,-520,-443,https://mattermark.com/app/data/11304507/,http://qualysoft.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57,0,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-06
viralagenda.com,-612,-612,-11,https://mattermark.com/app/data/11309375/,http://viralagenda.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,671,558,20,,,,,,,,,21684,21454,1,,,382,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
aug-wind.com,,,,https://mattermark.com/app/data/10911814/,http://aug-wind.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2015-01-29
abertech.it,,,,https://mattermark.com/app/data/11309399/,http://abertech.it,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
hapticore.com,,,,https://mattermark.com/app/data/11309471/,http://hapticore.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
jordibayer.com,,,,https://mattermark.com/app/data/11309510/,http://jordibayer.com,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
exeo.gr,,,,https://mattermark.com/app/data/11309577/,http://exeo.gr,"",No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,No Known Funding,,,,,,,,,,No,No,No,,,,,2016-02-17
